9094,,,E10
9095,,,E
9096,,,
9097,,,E
9098,7.2,,M
9099,,,
9100,,,T
9101,,,
9102,,,E
9103,,,
9104,,,
9105,,,E10
9106,7.7,,E
9107,,,M
9108,5.9,,T
9109,,,
9110,,,
9111,,,
9112,,,T
9113,7.3,,T
9114,,,E10
9115,,,M
9116,,,T
9117,,,M
9118,,,E
9119,,,
9120,,,T
9121,,,E
9122,,,T
9123,8.5,,T
9124,6.5,,E10
9125,,,E10
9126,,,
9127,6.1,,T
9128,,,
9129,5.2,,M
9130,,,E10
9131,,,E
9132,,,E
9133,,,E
9134,9,,
9135,,,E
9136,,,E
9137,,,
9138,,,E
9139,,,M
9140,8.3,,T
9141,,,E
9142,,,E10
9143,,,
9144,,,E10
9145,,,
9146,,,T
9147,,,E
9148,,,
9149,5.9,,M
9150,,,E
9151,,,E
9152,,,
9153,8,,
9154,,,E10
9155,,,M
9156,,,
9157,,,
9158,7.2,,E10
9159,6,,T
9160,,,
9161,,,E10
9162,,,E
9163,,,E
9164,,,M
9165,7.2,,E
9166,,,T
9167,,,T
9168,,,E
9169,,,M
9170,8.1,,T
9171,6.3,,M
9172,,,T
9173,,,E
9174,,,
9175,,,
9176,,,
9177,,,E
9178,,,M
9179,,,E
9180,,,
9181,,,
9182,,,
9183,,,
9184,,,E
9185,5.8,,E
9186,,,E10
9187,,,T
9188,6.7,,T
9189,,,M
9190,5.5,,M
9191,,,
9192,,,E
9193,8.5,,E10
9194,,,E
9195,,,T
9196,,,
9197,8.1,,E
9198,,,M
9199,,,
9200,,,E
9201,7.8,,E
9202,,,E10
9203,7.6,,M
9204,,,E
9205,6.3,,E10
9206,,,E10
9207,,,T
9208,,,M
9209,4.2,,M
9210,8.6,,E10
9211,,,E
9212,,,
9213,,,
9214,,,T
9215,,,E
9216,,,
9217,,,T
9218,,,T
9219,,,E10
9220,,,E10
9221,,,E10
9222,7.9,,E
9223,,,T
9224,,,T
9225,,,T
9226,,,E
9227,,,M
9228,,,E
9229,,,T
9230,,,E
9231,,,E
9232,,,E
9233,8.3,,T
9234,,,T
9235,6.5,,M
9236,6.5,,T
9237,,,T
9238,,,E10
9239,,,M
9240,,,T
9241,5.8,,T
9242,8,,E
9243,,,
9244,,,E
9245,,,
9246,,,E
9247,,,
9248,,,E
9249,,,E
9250,,,M
9251,6.8,,T
9252,8.1,,E
9253,,,
9254,,,E10
9255,,,T
9256,,,E
9257,,,E
9258,,,T
9259,,,T
9260,,,E
9261,4.8,,E10
9262,7,,E
9263,,,
9264,,,T
9265,,,T
9266,7.9,,
9267,,,M
9268,,,E
9269,,,E10
9270,,,M
9271,,,E
9272,8,,T
9273,5.5,,M
9274,,,E
9275,,,
9276,,,
9277,,,
9278,,,
9279,,,
9280,7.2,,T
9281,,,E
9282,4.9,,E
9283,,,E
9284,,,E
9285,6.4,,E10
9286,,,
9287,,,
9288,,,T
9289,,,
9290,,,T
9291,,,E
9292,,,E
9293,,,M
9294,,,E
9295,,,M
9296,,,
9297,,,E
9298,7.3,,E10
9299,,,
9300,,,
9301,,,E
9302,,,E
9303,,,E10
9304,,,M
9305,7.7,,E
9306,,,E
9307,,,
9308,3.1,,M
9309,,,
9310,,,E
9311,,,T
9312,7.8,,E
9313,,,E10
9314,,,T
9315,,,
9316,,,
9317,7.9,,T
9318,,,
9319,8.2,,T
9320,,,M
9321,6.9,,M
9322,5.2,,E
9323,,,
9324,8.9,,M
9325,7.2,,M
9326,8.3,7.6,E
9327,,,E10
9328,,,
9329,8.6,,M
9330,,,
9331,,,
9332,8.6,,E10
9333,,,E
9334,,,E10
9335,,,
9336,,,
9337,,,E10
9338,,,
9339,,,E
9340,,,E
9341,,,
9342,,,E
9343,,,T
9344,8.1,,E
9345,,,
9346,,,
9347,,,
9348,,,E10
9349,,,
9350,,,
9351,,,M
9352,,,M
9353,,,
9354,,,
9355,6.3,,T
9356,,,E
9357,,,E
9358,,,
9359,,,M
9360,,,
9361,,,T
9362,,,
9363,,,E
9364,,,EC
9365,,,
9366,8.3,,M
9367,,,
9368,3.8,,E
9369,,,T
9370,,,
9371,,,E
9372,5,,E10
9373,,,E10
9374,,,
9375,,,E10
9376,,,E10
9377,,,E
9378,4.8,,T
9379,,,
9380,6.2,,E
9381,,,
9382,6.2,,T
9383,,,E
9384,,,
9385,5,,E10
9386,,,E
9387,,,M
9388,,,T
9389,,,T
9390,,,
9391,7.9,,M
9392,,,T
9393,,,E
9394,,,T
9395,4.6,,E10
9396,,,
9397,,,E10
9398,,,E
9399,,,T
9400,,,E10
9401,,,
9402,,,M
9403,,,
9404,,,T
9405,,,E
9406,,,E10
9407,,,E
9408,,,
9409,,,T
9410,,,E10
9411,,,M
9412,,,T
9413,,,
9414,,,
9415,7,,T
9416,3.8,,E
9417,,,E
9418,,,E
9419,,,E
9420,7,,T
9421,,,E
9422,,,M
9423,,,
9424,,,M
9425,,,T
9426,,,T
9427,,,T
9428,,,
9429,,,E
9430,,,E
9431,8.2,,E
9432,,,E
9433,4.3,,E10
9434,,,T
9435,,,E
9436,,,E
9437,4.6,,M
9438,,,
9439,,,
9440,,,E
9441,,,T
9442,,,T
9443,3.9,,E
9444,,,T
9445,8.2,,E
9446,,,T
9447,6.7,,T
9448,,,
9449,3.7,,E
9450,,,E
9451,,,E
9452,,,
9453,,,T
9454,,,E10
9455,,,
9456,,,M
9457,,,
9458,,,T
9459,,,T
9460,,,
9461,8.4,,E
9462,,,E
9463,,,
9464,,,
9465,,,M
9466,8.2,,
9467,,,E
9468,,,
9469,,,
9470,,,
9471,,,E
9472,,,T
9473,,,T
9474,6.5,,T
9475,,,
9476,,,E
9477,,,E
9478,5.7,,E
9479,,,
9480,,,E
9481,,,E
9482,5.3,,M
9483,,,
9484,,,E
9485,,,E
9486,,,
9487,6,,E
9488,,,E
9489,,,E
9490,,,E
9491,,,E10
9492,,,E
9493,,,
9494,,,E
9495,,,
9496,,,E10
9497,,,E10
9498,,,E
9499,,,E
9500,,,M
9501,,,E
9502,,,E10
9503,,,T
9504,8.3,,M
9505,,,E
9506,,,T
9507,,,
9508,,,
9509,,,E
9510,8.2,,T
9511,,,E
9512,,,E10
9513,,,T
9514,,,E
9515,,,E
9516,,,E
9517,,,E
9518,,,E
9519,,,E
9520,,,E
9521,,,T
9522,6.4,,E10
9523,,,
9524,,,E10
9525,,,T
9526,,,E
9527,,,
9528,,,E
9529,,,
9530,,,M
9531,,,E
9532,,,E
9533,,,
9534,,,E
9535,,,
9536,,,E
9537,6.2,,E
9538,,,
9539,,,E
9540,,,
9541,,,
9542,7.2,,E10
9543,,,E
9544,,,
9545,,,E
9546,,,T
9547,,,E
9548,,,
9549,,,E
9550,,,
9551,,,E
9552,,,E10
9553,8.1,,T
9554,,,T
9555,,,T
9556,5,,E
9557,,,
9558,,,T
9559,,,E10
9560,,,T
9561,6.4,,M
9562,,,T
9563,4.9,,T
9564,,,E10
9565,,,
9566,2,,E10
9567,,,E10
9568,,,E
9569,,,T
9570,6,,E
9571,,,T
9572,,,M
9573,8.8,,
9574,,,T
9575,,,E10
9576,,,
9577,,,E
9578,,,
9579,,,
9580,,,
9581,,,
9582,,,
9583,7,,E
9584,,,M
9585,,,M
9586,,,RP
9587,,,
9588,7.4,,T
9589,,,E
9590,,,
9591,,,E
9592,7.4,,T
9593,,,T
9594,,,E
9595,,,
9596,,,T
9597,,,M
9598,,,M
9599,,,E
9600,,,E
9601,,,
9602,3,,E10
9603,,,
9604,,,T
9605,,,
9606,,,M
9607,,,
9608,5.7,,T
9609,,,
9610,,,
9611,,,T
9612,,,E
9613,,,
9614,,,E
9615,,,E
9616,5.9,,T
9617,6,,E
9618,,,
9619,,,T
9620,8,,E
9621,,,M
9622,,,
9623,7.7,,E
9624,,,M
9625,,,E10
9626,,,E
9627,,,
9628,,,T
9629,,,T
9630,,,
9631,,,M
9632,8.2,,E
9633,6.3,,E10
9634,,,
9635,,,E
9636,,,
9637,,,T
9638,,,T
9639,6.8,,E
9640,,,
9641,,,E
9642,,,E
9643,,,M
9644,,,E
9645,,,M
9646,6.8,,
9647,,,T
9648,,,E
9649,7.6,,E10
9650,,,
9651,5.2,,M
9652,,,E
9653,,,
9654,,,E
9655,,,E
9656,,,
9657,,,E10
9658,5,,E
9659,7,,E
9660,,,
9661,,,E
9662,6.5,,E10
9663,,,E
9664,,,
9665,,,T
9666,,,E10
9667,,,E
9668,,9.5,T
9669,,,
9670,,,E
9671,6.6,,T
9672,,,M
9673,,,E
9674,,,T
9675,,,
9676,,,
9677,4.8,,M
9678,,,E
9679,4,,M
9680,,,
9681,,,
9682,,,E
9683,,,E
9684,,,M
9685,,,
9686,,,E
9687,,,
9688,4.6,,T
9689,,,E
9690,,,
9691,4.9,,M
9692,,,
9693,,,
9694,,,M
9695,,,T
9696,,,T
9697,6.5,,T
9698,,,T
9699,,,T
9700,,,
9701,,,M
9702,,,
9703,,,E
9704,,,
9705,,,
9706,,,E10
9707,,,
9708,,,E10
9709,,,E
9710,7.1,,T
9711,,,
9712,,,
9713,3,,T
9714,,,
9715,,,E
9716,,,E
9717,,,
9718,6.1,,T
9719,,,E
9720,,,E
9721,,,M
9722,,,M
9723,,,E
9724,,,
9725,,,
9726,,,E
9727,,,E
9728,,,M
9729,,,M
9730,7.4,,E10
9731,,,E
9732,4.4,,M
9733,,,E
9734,,,E
9735,,,
9736,,,
9737,,,E
9738,,,E
9739,,,T
9740,,,E
9741,,,
9742,7.4,,T
9743,,,
9744,,,E10
9745,,,M
9746,,,M
9747,,,
9748,,,E
9749,6,,E
9750,,,E10
9751,,,
9752,7.5,,E10
9753,,,E
9754,,,E
9755,,,E
9756,,,E10
9757,7.5,,M
9758,6,,M
9759,,,T
9760,,,
9761,7.3,,T
9762,,,T
9763,,,
9764,,,E
9765,,,E
9766,,,
9767,,,E
9768,,,T
9769,,,M
9770,,,
9771,,,E
9772,,,E
9773,,,E
9774,,,E
9775,,,E
9776,,,
9777,,,
9778,,,
9779,8,,T
9780,,,M
9781,,,M
9782,7,,T
9783,,,
9784,,,E
9785,,,
9786,,,
9787,,,T
9788,,,E
9789,7.2,,E
9790,6.8,,T
9791,,,M
9792,,,E
9793,6.5,,E
9794,,,E
9795,7.3,,M
9796,5.5,,E
9797,8.5,,T
9798,,,
9799,,,
9800,,,E
9801,,,E
9802,,,
9803,,,
9804,7.1,,E
9805,,,E10
9806,,,E
9807,6.4,,T
9808,,,T
9809,,,
9810,,,
9811,,,
9812,,,
9813,,,E
9814,,,
9815,,,E
9816,,,
9817,5.5,,E
9818,,,E
9819,,,E
9820,,,E
9821,,,T
9822,,,
9823,,,
9824,,,E
9825,4.6,7.5,T
9826,,,
9827,,,E
9828,,,
9829,5.2,,E
9830,,,M
9831,5.2,,M
9832,,,E
9833,,,
9834,,,M
9835,,,M
9836,6.4,,E
9837,,,T
9838,,,
9839,,,M
9840,3.8,,T
9841,,,
9842,,,
9843,,,T
9844,,,E
9845,,,
9846,,,E
9847,,,
9848,,,E10
9849,,,E10
9850,,,
9851,7.2,,T
9852,,,
9853,,,
9854,5.7,,E
9855,,,
9856,,,
9857,,,E
9858,,,
9859,,,T
9860,,,
9861,,,E10
9862,6.6,,E
9863,,,
9864,,,T
9865,7.5,,T
9866,,,E10
9867,5.3,,E
9868,,,T
9869,4,,T
9870,,,E
9871,,,M
9872,,,
9873,,,E
9874,7.1,,T
9875,,,
9876,,,
9877,,,E
9878,,,E
9879,,,
9880,7.2,,M
9881,,,
9882,8,,T
9883,,,E
9884,,,E
9885,,,
9886,6.8,,T
9887,,,
9888,,,
9889,,,T
9890,7.4,,E
9891,,,T
9892,,,T
9893,7.7,,E10
9894,,,E10
9895,,,E10
9896,,,
9897,,,E
9898,,,
9899,,,T
9900,,,
9901,,,E10
9902,,,E
9903,,,
9904,,,
9905,,,E
9906,,,E
9907,,,T
9908,,,M
9909,,,M
9910,,,E10
9911,,,
9912,,,M
9913,,,E10
9914,,,E10
9915,,,M
9916,,,E
9917,,,T
9918,,,
9919,,,T
9920,,,
9921,,,
9922,7.8,,M
9923,,,E
9924,,,M
9925,,,E
9926,8.7,,M
9927,7.6,,M
9928,,,M
9929,,,
9930,,,T
9931,,,
9932,,,
9933,,,M
9934,,,
9935,,,E
9936,,,E
9937,6.7,,E10
9938,,,
9939,7.2,,M
9940,,,E
9941,,,E
9942,6,,T
9943,,,E
9944,,,E10
9945,,,
9946,,,
9947,6.5,,E10
9948,,,E
9949,,,
9950,,,M
9951,,,E
9952,,,T
9953,,,T
9954,,,E
9955,,,E
9956,6.8,,T
9957,,,T
9958,,,E10
9959,,,E
9960,,,
9961,6.9,,T
9962,,,E
9963,7.6,,E10
9964,,,M
9965,,,T
9966,3.1,,T
9967,,,
9968,,,
9969,7.7,,T
9970,,,
9971,,,E
9972,,,E10
9973,6.5,,E
9974,,,
9975,,,M
9976,5.6,,E
9977,6.8,,E
9978,,,E
9979,,,E
9980,,,T
9981,,,E
9982,,,
9983,,,E
9984,8,,T
9985,,,E
9986,,,E
9987,,,
9988,,,
9989,,,E10
9990,,,E
9991,,,
9992,,,
9993,,,
9994,,,
9995,,,E
9996,,,T
9997,6.2,,T
9998,,,
9999,,,E
10000,6.5,,M
10001,,,T
10002,,,E
10003,,,
10004,6.6,,M
10005,8.3,,M
10006,,,E
10007,5.3,,T
10008,,,
10009,,,
10010,,,E
10011,6.4,,M
10012,,,
10013,,,
10014,,,T
10015,7.4,,E10
10016,,,
10017,,,E
10018,,,
10019,,,E
10020,,,
10021,,,M
10022,,,
10023,,,
10024,,,T
10025,9.4,,E10
10026,,,
10027,6.1,,T
10028,,,
10029,7.7,,E
10030,,,
10031,,,
10032,,,T
10033,7.1,,E
10034,,,
10035,7.7,,T
10036,,,E
10037,,,T
10038,8.5,,E
10039,,,E
10040,,,E
10041,,,
10042,,,E
10043,,,E
10044,,,T
10045,6.9,,T
10046,,,E
10047,,,
10048,,,E10
10049,,,
10050,,,E
10051,,,
10052,,,
10053,,,E
10054,,,T
10055,,,M
10056,,,T
10057,7,,T
10058,8,,E10
10059,,,
10060,,,E
10061,,,E10
10062,,,T
10063,8.2,,M
10064,,,
10065,,,T
10066,7.2,,M
10067,,,E10
10068,,,T
10069,,,
10070,,,
10071,,,
10072,,,T
10073,,,
10074,,,E10
10075,,,E
10076,,,E10
10077,,,E10
10078,,,
10079,,,
10080,,,
10081,7.2,,T
10082,,,E
10083,,,T
10084,,,E
10085,,,M
10086,,,
10087,6.2,,E10
10088,,,E
10089,,,T
10090,,,E
10091,,,T
10092,8.3,,RP
10093,,,E
10094,,,E10
10095,,,E
10096,8.1,,T
10097,,,E
10098,3.5,,
10099,,,
10100,7.5,,T
10101,,,T
10102,,,
10103,,,T
10104,,,
10105,,,E10
10106,4.5,,E10
10107,,,
10108,,,E
10109,,,E
10110,,,M
10111,,,
10112,,,T
10113,7.9,,T
10114,,,T
10115,,,
10116,,,
10117,,,
10118,,,
10119,,,E10
10120,,,E
10121,,,T
10122,,,E
10123,5.4,,M
10124,,,T
10125,,,T
10126,7.8,,E10
10127,,,E
10128,,,E
10129,,,E
10130,,,
10131,,,E
10132,,,T
10133,7,,E
10134,,,
10135,,,T
10136,,,E
10137,4.9,,M
10138,,,
10139,6.3,,M
10140,,,T
10141,,,M
10142,,,E
10143,,,
10144,,,E10
10145,,,E10
10146,,,T
10147,,,T
10148,4.4,,M
10149,,,T
10150,,,T
10151,,,
10152,,,E
10153,,,
10154,,,E10
10155,,,
10156,,,E
10157,,,
10158,,,E
10159,,,
10160,,,E
10161,,,
10162,,,
10163,,,
10164,,,T
10165,7.2,,T
10166,6.8,,E
10167,,,
10168,,,E10
10169,,,
10170,8,,M
10171,,,E
10172,7.5,,E
10173,,,E
10174,,,
10175,,,E
10176,,,E
10177,,,E
10178,7.3,,E
10179,,,E
10180,,,
10181,,,E
10182,,,T
10183,8.7,,E
10184,7.4,,M
10185,8.6,,E
10186,8,,T
10187,,,M
10188,6.5,,E10
10189,,,
10190,,,
10191,,,E
10192,,,E
10193,,,
10194,,,
10195,,,
10196,,,E
10197,,,
10198,,,
10199,,,
10200,6.5,,E10
10201,,,
10202,7.3,,M
10203,,,T
10204,,,
10205,,,E
10206,,,E
10207,,,T
10208,,,M
10209,,,
10210,,,T
10211,,,
10212,7,,T
10213,,,E
10214,,,E
10215,,,
10216,,,E10
10217,,,E10
10218,,,M
10219,,,E
10220,,,
10221,,,T
10222,7.8,,E
10223,6.4,,T
10224,,,E
10225,,,E
10226,,,T
10227,,,
10228,,,T
10229,6.7,,T
10230,,,M
10231,,,T
10232,,,
10233,,,
10234,,,E
10235,,,E
10236,,,
10237,5.8,,T
10238,,,T
10239,,,E
10240,,,
10241,,,
10242,,,E
10243,,,E10
10244,2.8,,E
10245,,,
10246,,,T
10247,,,E
10248,3.5,,E
10249,,,T
10250,,,E
10251,,,
10252,,,
10253,,,E10
10254,,,E
10255,,,E
10256,,,
10257,,,
10258,,,E10
10259,5.5,,E
10260,,,E
10261,,,E
10262,,,
10263,,,
10264,,,
10265,,,T
10266,,,M
10267,,,E10
10268,,,
10269,,,T
10270,,,
10271,,,E
10272,5,,T
10273,,,E
10274,,,M
10275,,,M
10276,,,
10277,,,T
10278,,,T
10279,,,
10280,7.2,,M
10281,,,
10282,,,E10
10283,,,
10284,,,E
10285,,,
10286,,,E
10287,,,T
10288,,,E
10289,8.3,,E
10290,,,T
10291,,,E
10292,,,
10293,6.1,,E
10294,,,T
10295,,,M
10296,,,
10297,,,
10298,,,E
10299,,,
10300,,,E
10301,,,T
10302,,,E10
10303,,,
10304,,,T
10305,,,E
10306,6.9,,T
10307,,,
10308,,,
10309,,,
10310,,,
10311,,,E
10312,,,
10313,,,E
10314,,,
10315,,,E
10316,,,E
10317,,,
10318,,,T
10319,,,E
10320,,,T
10321,,,E
10322,,,T
10323,,,T
10324,,,
10325,,,
10326,7,,T
10327,8.3,,E
10328,,,
10329,8.7,,E
10330,,,
10331,,,E
10332,,,E
10333,,,
10334,,,
10335,,,T
10336,,,E
10337,,,
10338,,,E
10339,4.5,,E10
10340,,,T
10341,,,T
10342,,,E
10343,,,
10344,,,
10345,,,T
10346,,,T
10347,,,
10348,5.5,,T
10349,,,
10350,,,M
10351,,,
10352,,,E
10353,,,M
10354,,,E
10355,,,T
10356,8.2,,T
10357,,,
10358,,,
10359,,,T
10360,,,T
10361,7.2,,
10362,,,E
10363,,,E
10364,,,
10365,8,,M
10366,7.5,,E
10367,7.7,,E
10368,,,E
10369,,,
10370,,,
10371,,,T
10372,,,
10373,,,
10374,,,
10375,,,M
10376,,,
10377,,,E
10378,,,
10379,,,
10380,,,E10
10381,,,E
10382,6.6,7.6,M
10383,,,
10384,5.2,,M
10385,,,
10386,,,T
10387,,,
10388,7.2,,T
10389,,,E
10390,,,E
10391,,,E
10392,,,
10393,,,E
10394,,,E
10395,6.3,,E
10396,,,E
10397,,,
10398,7.1,,T
10399,,,T
10400,,,
10401,,,
10402,9,,T
10403,,,
10404,,,
10405,,,
10406,,,E
10407,,,
10408,8.7,,
10409,,,
10410,,,RP
10411,,,E
10412,6.5,,T
10413,,,T
10414,,,
10415,,,M
10416,6.1,,E
10417,,,E10
10418,8.7,,T
10419,,,T
10420,6.7,,T
10421,8.7,,M
10422,,,
10423,,,E
10424,,,
10425,,,E
10426,8.2,,T
10427,,,E
10428,,,E
10429,,,E
10430,,,T
10431,,,
10432,,,M
10433,,,
10434,,,
10435,,,E
10436,,,E
10437,,,
10438,,,M
10439,,,E
10440,,,
10441,,,E10
10442,6.6,,E10
10443,,,M
10444,,,M
10445,,,
10446,,,E
10447,,,E
10448,6.3,,T
10449,,,
10450,,,E10
10451,,,E
10452,,,
10453,,,
10454,6.4,,E
10455,,,T
10456,,,E
10457,,,
10458,,,
10459,,,T
10460,6.6,,E
10461,,,T
10462,,,E
10463,,,
10464,7.6,,E
10465,,,E
10466,,,
10467,,,
10468,,,
10469,,,RP
10470,,,
10471,,,
10472,7.5,,T
10473,,,
10474,,,E
10475,,,E
10476,,,M
10477,,,E
10478,,,
10479,,,T
10480,,,E
10481,,,
10482,,,E
10483,,,RP
10484,,,M
10485,,,
10486,,,E
10487,7.8,,E
10488,,,E
10489,,,E
10490,,,
10491,,,T
10492,,,
10493,,,
10494,,,E
10495,3.7,,T
10496,,,E
10497,,,EC
10498,8.2,,E10
10499,,,E
10500,,,
10501,,,E10
10502,,,
10503,,,E
10504,,,E
10505,7.6,,T
10506,,,
10507,,,M
10508,8.7,,E
10509,,,E
10510,,,T
10511,4.8,,
10512,,,E10
10513,,,
10514,,,M
10515,,,T
10516,5.6,,E10
10517,,,
10518,,,E
10519,,,
10520,,,M
10521,,,
10522,6.4,,E10
10523,,,T
10524,4.7,,E
10525,5.2,,T
10526,,,E
10527,3.8,,T
10528,,,T
10529,,,E10
10530,,,
10531,,,E
10532,5.4,,T
10533,,,T
10534,,,E
10535,7.6,,T
10536,7.9,,E
10537,3.7,,T
10538,,,T
10539,7.4,,T
10540,,,
10541,4.9,,E
10542,6.6,,T
10543,,,E
10544,9,,
10545,,,T
10546,6.1,,E
10547,5.2,,T
10548,,,E
10549,,,T
10550,,,
10551,,,E
10552,6.7,,T
10553,,,
10554,,,E
10555,,,
10556,,,T
10557,8.6,,E
10558,,,E
10559,,,
10560,,,E
10561,,,T
10562,,,
10563,7.9,,T
10564,,,
10565,,,M
10566,,,T
10567,,,E10
10568,,,T
10569,,,E
10570,6.8,,E
10571,,,
10572,,,E10
10573,,,
10574,6.8,,
10575,,,
10576,,,E
10577,,,E
10578,,,
10579,,,
10580,,,
10581,,,E
10582,5.1,,T
10583,,,E
10584,,,E
10585,8.6,,T
10586,,,T
10587,,,
10588,,,T
10589,,,T
10590,,,RP
10591,,,E
10592,,,E
10593,4,,E
10594,,,
10595,,,
10596,,,T
10597,,,E10
10598,,,E
10599,3.9,,T
10600,,,M
10601,,,
10602,5.8,,T
10603,,,E10
10604,,,
10605,,,
10606,,,M
10607,8.3,,T
10608,,,E
10609,,,E
10610,,,E
10611,,,
10612,,,E
10613,,,T
10614,9,,T
10615,,,E
10616,,,E
10617,,,E10
10618,,,
10619,8.1,,M
10620,,,
10621,,,
10622,,,
10623,,,E
10624,,,E
10625,5.8,,E10
10626,,,E10
10627,,,
10628,,,E
10629,,,
10630,,,T
10631,,,T
10632,,,M
10633,,,M
10634,,,
10635,,,T
10636,,,E
10637,,,
10638,,,E
10639,,,E10
10640,,,T
10641,,,E
10642,,,T
10643,,,
10644,,,T
10645,,,E
10646,,,E
10647,,,E10
10648,,,M
10649,,,
10650,,,E
10651,,,E
10652,8.4,,T
10653,,,E
10654,,,T
10655,,,T
10656,9.5,9.5,M
10657,,,T
10658,,,E10
10659,5.5,,M
10660,,,
10661,,,E
10662,5.5,,T
10663,,,E
10664,,,E
10665,,,
10666,,,E10
10667,,,
10668,,,E
10669,,,
10670,5.2,,E
10671,5.3,,E
10672,,,M
10673,,,
10674,,,E
10675,,,
10676,,,E
10677,,,
10678,,,T
10679,,,E
10680,,,T
10681,,,E10
10682,,,M
10683,,,
10684,,,M
10685,,,T
10686,,,
10687,,,E
10688,7.6,,T
10689,,,E
10690,7.7,,T
10691,,,E
10692,6.2,,M
10693,6.9,,T
10694,,,
10695,,,E
10696,,,T
10697,,,E
10698,,,E
10699,,,
10700,,,E
10701,6.8,,T
10702,,,E
10703,,,E10
10704,,,E
10705,,,E10
10706,9,,T
10707,6,,M
10708,,,T
10709,,,T
10710,,,E10
10711,,,E
10712,,,E
10713,7.8,,E
10714,,,E
10715,7.3,,M
10716,,,
10717,,,E10
10718,,,M
10719,,,
10720,,,T
10721,,,
10722,,,E
10723,,,E
10724,,,E
10725,6.3,,E
10726,,,
10727,,,E
10728,,,E
10729,,,
10730,,,M
10731,,,E
10732,,,E10
10733,,,
10734,,,M
10735,,,T
10736,,,M
10737,,,T
10738,8,,E
10739,,,M
10740,9.7,,T
10741,7.8,,E
10742,,,T
10743,,,
10744,4.2,,T
10745,,,E
10746,7,,E10
10747,7,,E10
10748,,,
10749,,,T
10750,,,
10751,,,T
10752,,,
10753,7.5,,E
10754,4.6,,E10
10755,,,E10
10756,,,
10757,,,E
10758,,,T
10759,8,,T
10760,,,E
10761,,,
10762,,,T
10763,,,
10764,,,M
10765,,,
10766,,,E10
10767,,,
10768,,,
10769,,,
10770,,,T
10771,,,E
10772,,,T
10773,,,
10774,,,E
10775,6.2,,E
10776,5.1,,E
10777,,,
10778,7.6,,T
10779,7,,E10
10780,,,E10
10781,7.6,,E
10782,,,E
10783,,,
10784,,,E
10785,,,T
10786,,,E10
10787,,,E
10788,,,T
10789,,,RP
10790,6.3,,E
10791,,,E
10792,,,E
10793,,,T
10794,,,T
10795,,,T
10796,3.8,,T
10797,,,E
10798,3,,T
10799,4.5,,E
10800,,,M
10801,,,E
10802,,,T
10803,,,
10804,3.5,7.9,T
10805,,,
10806,,,
10807,,,E10
10808,,,E
10809,,,E
10810,,,E
10811,7.1,,E
10812,,,E
10813,,,
10814,,,E
10815,,,E
10816,,,E10
10817,,,E
10818,,,T
10819,,,E
10820,6.2,,T
10821,,,T
10822,,,
10823,,,
10824,,,E
10825,,,
10826,,,T
10827,6.4,,T
10828,,,E10
10829,6.9,,T
10830,,,T
10831,,,
10832,,,M
10833,,,E
10834,7,,T
10835,,,
10836,,,E
10837,,,E
10838,7.8,,M
10839,6,,E
10840,,,E
10841,8.3,,E
10842,,,E
10843,8.3,,M
10844,5.6,,E10
10845,,,T
10846,7,,T
10847,,,E
10848,,,E
10849,5.9,,M
10850,,,T
10851,,,T
10852,,,
10853,,,E
10854,,,
10855,,,
10856,,,
10857,,,E
10858,,,T
10859,2.5,,M
10860,7.4,,E
10861,,,M
10862,,,E10
10863,,,E
10864,,,T
10865,,,E
10866,,,E
10867,,,E
10868,3,,E10
10869,,,E
10870,,,
10871,,,E
10872,7.2,,T
10873,,,E
10874,,,
10875,,,E
10876,,,E10
10877,,,
10878,,,M
10879,7.2,,T
10880,,,E
10881,,,
10882,,,E10
10883,,,
10884,,,
10885,,,E
10886,,,E
10887,,,E
10888,7,,E
10889,6.7,,T
10890,,,
10891,,,M
10892,,,
10893,,,M
10894,,,T
10895,,,
10896,8.3,,E
10897,,,T
10898,,,E
10899,,,E10
10900,,,
10901,7.7,,M
10902,,,E
10903,,,T
10904,,,E
10905,,,E
10906,,,
10907,,,
10908,,,E
10909,5.3,,T
10910,6.9,,T
10911,7.5,,M
10912,,,E
10913,,,E
10914,,,E
10915,,,E10
10916,,,T
10917,,,
10918,,,E10
10919,,,
10920,7.4,,T
10921,,,E10
10922,5,,M
10923,,,E10
10924,,,E10
10925,,,T
10926,2.8,,
10927,7.4,,E
10928,,,
10929,,,
10930,,,T
10931,,,
10932,,,M
10933,,,M
10934,,,T
10935,4,,M
10936,,,E
10937,,,E
10938,,,E10
10939,,,
10940,,,E10
10941,8,,M
10942,,,E
10943,,,E10
10944,,,M
10945,,,E
10946,,,T
10947,,,E
10948,,,E
10949,,,T
10950,,,EC
10951,,,E
10952,3.9,,E
10953,8,,E
10954,,,E
10955,,,
10956,,,E
10957,,,T
10958,,,E
10959,,,
10960,,,T
10961,,,E10
10962,,,E
10963,,,T
10964,,,E
10965,,,
10966,,,
10967,7.6,,T
10968,,,E
10969,,,E
10970,6.3,,E
10971,,,E
10972,,,T
10973,,,T
10974,2,,E
10975,,,E
10976,,,
10977,,,
10978,7.5,,T
10979,,,T
10980,,,
10981,,,
10982,,,T
10983,,,T
10984,,,E10
10985,,,
10986,,,E10
10987,,,T
10988,,,E
10989,8.3,,T
10990,,,E
10991,,,E
10992,,,
10993,,,E
10994,,,
10995,,,T
10996,,,
10997,,,
10998,,,
10999,,,E
11000,,,E
11001,,,T
