42737,IE Institute,2009,Renjuku Kanji Shougaku 1 Nensei,Misc,DSiW,IE Institute
42738,IE Institute,2010,Renjuku Kanji Shougaku 2 Nensei,Misc,DSiW,IE Institute
42739,IE Institute,2010,Renjuku Kanji Shougaku 3 Nensei,Misc,DSiW,IE Institute
42740,IE Institute,2010,Renjuku Kanji Shougaku 4 Nensei,Misc,DSiW,IE Institute
42741,IE Institute,2010,Renjuku Kanji Shougaku 5 Nensei,Misc,DSiW,IE Institute
42742,IE Institute,2010,Renjuku Kanji Shougaku 6 Nensei,Misc,DSiW,IE Institute
42743,Sega,1991,Rent A Hero,Role-Playing,GEN,Sega
42744,Sega,2007,Rent A Hero,Role-Playing,VC,Sega
42745,SouthPeak Games,2000,Rent A Hero,Action,PC,SouthPeak Interactive
42746,Sega,2000,Rent A Hero No.1,Action,DC,Sega
42747,Sega,,Rent A Hero No.1,Action,XB,Unknown
42748,Abel Software,2010,"Rentou Ranma: Watashi ga, Anata o, Mamoru kara!!!",Adventure,PC,Abel
42749,FlanGames,2011,Repixland,Puzzle,XBL,Microsoft
42750,Elixir Studios,2003,Republic: The Revolution,Strategy,PC,Eidos Interactive
42751,Camouflaj,2015,Republique,Action-Adventure,OSX,GungHo Online Entertainment
42752,Camouflaj,2015,Republique,Action-Adventure,PC,GungHo Online Entertainment
42753,Illusion,2001,Requiem Hurts,Action,PC,Illusion
42754,Digital-Red,2004,Requiem of Hell,Role-Playing,NGage,Nokia
42755,Cyclone Studios,1999,Requiem: Avenging Angel,Shooter,PC,3DO
42756,Coconuts Japan,1995,Res Arcana Diana Ray: Uranai no Meikyu,Misc,SNES,Coconuts Japan
42757,CS,1997,Rescue 24 Hours,Racing,PS,Unknown
42758,CS,2011,Rescue 24 Hours,Racing,PSN,GungHo
42759,Unknown,2014,Rescue Dog,Misc,PC,Unknown
42760,Unknown,2014,Rescue Dove,Misc,PC,TransGaming
42761,Unknown,2015,Rescue Dove,Misc,PS3,UFO Interactive
42762,Unknown,2013,Rescue Dove,Misc,X360,UFO Interactive
42763,Vicarious Visions,2001,Rescue Heroes: Fire Frenzy,Action,GB,Mattel Interactive
42764,Sega,1988,Rescue Mission,Action,MS,Sega
42765,Imagineering Inc.,1991,Rescue of Princess Blobette,Adventure,GB,Absolute Entertainment
42766,Atari,1984,Rescue on Fractalus,Action,5200,Atari
42767,Namco,2000,Rescue Shot,Shooter,PS,Namco
42768,Venture Vision,1982,Rescue Terra I,Action,2600,Unknown
42769,Infogrames,1990,Rescue: The Embassy Mission,Shooter,NES,Kemco
42770,Volatile Games,2006,Reservoir Dogs,Action,XB,Eidos Interactive
42771,Volatile Games,2006,Reservoir Dogs,Action,PS2,Eidos Interactive
42772,Capcom,1997,Resident Evil,Action,PC,Virgin Interactive
42773,Unknown,2006,Resident Evil,Misc,DS,Capcom
42774,Capcom,2014,Resident Evil (Remake),Action,PS3,Capcom
42775,Capcom,2000,Resident Evil 2,Action,DC,Capcom
42776,Capcom,1999,Resident Evil 2,Action,PC,Capcom
42777,Capcom,2009,Resident Evil 2,Action,PSN,Sony Computer Entertainment
42778,Capcom,2000,Resident Evil 3: Nemesis,Action,DC,Capcom
42779,Capcom,2009,Resident Evil 3: Nemesis,Action,PSN,Sony Computer Entertainment
42780,Unknown,2011,Resident Evil 4,Misc,X360,Capcom
42781,Unknown,2011,Resident Evil 4,Misc,PS3,Capcom
42782,Capcom Production Studio 4,2009,Resident Evil 4,Action,S32X,Capcom
42783,Capcom,2011,Resident Evil 4 HD,Action,PSN,Capcom
42784,Capcom,2011,Resident Evil 4 HD,Action,XBL,Capcom
42785,Capcom,2010,Resident Evil 5,Action,XBL,Capcom
42786,Capcom,2010,Resident Evil 5: Desperate Escape,Action,PSN,Capcom
42787,Capcom,2010,Resident Evil 5: Desperate Escape,Action,XBL,Capcom
42788,Capcom,2011,Resident Evil 5: Gold Edition,Action,PSN,Capcom
42789,Capcom,2010,Resident Evil 5: Lost in Nightmares,Action,PSN,Capcom
42790,Capcom,2010,Resident Evil 5: Lost in Nightmares,Action,XBL,Capcom
42791,M4 Limited,2002,Resident Evil Gaiden,Action,GB,Capcom
42792,Capcom,2016,Resident Evil Zero,Action-Adventure,X360,Capcom
42793,Capcom,2006,Resident Evil: 10th Anniversary Collection,Action,GC,Capcom
42794,Capcom,2011,Resident Evil: Code Veronica X HD,Action,PSN,Capcom
42795,Capcom,2011,Resident Evil: Code Veronica X HD,Action,XBL,Capcom
42796,Capcom,2002,Resident Evil: Survivor 2 - Code: Veronica,Shooter,PS2,Capcom
42797,Capcom,2007,Resident Evil: The Essentials,Action,PS2,Capcom
42798,Cavia Inc.,2012,Resident Evil: The Umbrella Chronicles,Action,PS3,Capcom
42799,Unknown,2014,Residue: Final Cut,Adventure,PC,Unknown
42800,SCEA Bend Studio,2009,Resistance: Retribution,Shooter,PSN,Sony Computer Entertainment
42801,Housemarque,2013,RESOGUN,Shooter,PS4,Sony Computer Entertainment
42802,Climax Studios,2014,RESOGUN,Shooter,PS3,Sony Computer Entertainment
42803,Climax Studios,2014,RESOGUN,Shooter,PSV,Sony Computer Entertainment
42804,Unknown,2010,Restaurant Story,Misc,And,TeamLava
42805,Master Creating,2005,Restricted Area,Role-Playing,PC,Whiptail Interactive
42806,Mirage Tech,1996,Resurrection: Rise 2,Fighting,SAT,Acclaim Entertainment
42807,Mirage Tech,1996,Resurrection: Rise 2,Fighting,PC,Acclaim Entertainment
42808,SmileBoom,2009,Resuscitation,Misc,XBL,Microsoft
42809,Unknown,2014,Retaliate,Shooter,And,Unknown
42810,SoNotSoft dot com,2008,reTension,Misc,XBL,Microsoft
42811,Big Head Games Ltd.,2010,Retro Cave Flyer,Simulation,PSN,Big Head Games
42812,Vblank Entertainment Inc.,2020,Retro City Rampage,Action,WW,Unknown
42813,Vblank Entertainment Inc.,,Retro City Rampage,Action,XBL,Unknown
42814,Unknown,2012,Retro City Rampage,Misc,PS3,Vblank Entertainment Inc.
42815,Unknown,2012,Retro City Rampage,Misc,PSV,Vblank Entertainment Inc.
42816,Unknown,2014,Retro Game Crunch,Misc,PC,Shaun Inman
42817,Unknown,2014,Retro Game Crunch,Misc,OSX,Shaun Inman
42818,CoderSys,2008,Retro One,Action,XBL,Microsoft
42819,CoderSys,2009,Retro One - Part 2,Shooter,XBL,Microsoft
42820,24 Caret Games,,Retro/Grade,Shooter,PSN,Unknown
42821,Unknown,2014,Retroball 3000,Misc,And,Unknown
42822,Slick Entertainment,2014,Retrobooster,Action,PC,Slick Entertainment
42823,Slick Entertainment,2014,Retrobooster,Action,Linux,Slick Entertainment
42824,QuimbyRBG,,Retrocade: DataStream Y2K600,Misc,X360,Unknown
42825,QuimbyRBG,2011,Retrocade: DataStream Y2K600,Action,XBL,Microsoft
42826,Wam Games,2010,Retrofit: Overload,Shooter,XBL,Microsoft
42827,Silent Software Inc.,1995,Return Fire,Strategy,3DO,Prolific Publishing
42828,Midway,1996,Return Fire,Strategy,PC,GT Interactive
42829,Silent Software Inc.,1998,Return Fire 2,Strategy,PC,Ripcord Games
42830,"Silent Software, Inc.",1996,Return Fire: Maps o' Death,Strategy,3DO,Prolific Publishing
42831,Microsoft,1996,Return of Arcade,Misc,PC,Microsoft
42832,Unknown,2015,Return of the Obra Dinn,Misc,PC,Unknown
42833,Splash Damage,2003,Return to Castle Wolfenstein: Enemy Territory,Shooter,PC,Activision
42834,Kheops Studio,2009,Return to Mysterious Island 2,Adventure,PC,Microids
42835,Infocom,1993,Return to Zork,Adventure,PC,Infocom
42836,DataWest,1995,Return to Zork,Adventure,PCFX,NEC Interchannel
42837,Activision,1996,Return to Zork,Adventure,PS,Bandai
42838,Activision,1996,Return to Zork,Adventure,SAT,Bandai
42839,Amnesty Design,1994,Reunion,Strategy,PC,Grandslam
42840,Abbey Games,2016,Reus,Strategy,PS4,Soedesco
42841,Abbey Games,2016,Reus,Strategy,XOne,Soedesco
42842,Access/Multimedia Intelligence Transfer,1999,Revelations: The Demon Slayer,Role-Playing,GB,Atlus
42843,Unknown,2020,ReVeN,Misc,Linux,Unknown
42844,Unknown,2020,ReVeN,Misc,OSX,Unknown
42845,Unknown,2020,ReVeN,Misc,PC,Unknown
42846,Cinematix Studios,1999,Revenant,Role-Playing,PC,Eidos Interactive
42847,Hidden Treasures,,Revenge of Defender,Action,PC,Unknown
42848,Sega,1991,Revenge of Drancon,Platform,GG,Sega
42849,HAL Laboratory,1989,Revenge of the 'Gator,Misc,GB,HAL Laboratory
42850,Derrick Hopkins,2009,Revenge of the Ball,Action,XBL,Microsoft
42851,20th Century Fox Video Games,1983,Revenge of The Beefsteak Tomatoes,Action,2600,20th Century Fox Video Games
42852,Harald Maassen,2009,Revenge of the Evil Aliens,Shooter,XBL,Microsoft
42853,Wolf Team,1993,Revenge of the Ninja,Action,SCD,Renovation
42854,Wanako Games,2009,Revenge of the Wounded Dragons,Action,PSN,Sony Online Entertainment
42855,Micronet,1994,Revengers of Vengeance,Fighting,SCD,Extreme Entertainment Group
42856,"TechnoSoft Co., Ltd.",1995,Reverthion,Fighting,PS,TechnoSoft
42857,"TechnoSoft Co., Ltd.",2010,Reverthion,Fighting,PSN,TechnoSoft
42858,Data East,1999,Revive... Sosei,Adventure,DC,Data East
42859,Open Emotion Studios,2011,Revoltin' Youth,Puzzle,PSN,Unknown
42860,Rage Software,1995,Revolution X,Shooter,SNES,Acclaim Entertainment
42861,Software Creations,1996,Revolution X,Shooter,SAT,Acclaim Entertainment
42862,Rage Software,1995,Revolution X,Shooter,GEN,Acclaim Entertainment
42863,Rage Software,1996,Revolution X,Shooter,PC,Acclaim Entertainment
42864,Cross Eaglet,2010,Revolver 360,Shooter,XBL,Microsoft
42865,Unknown,2013,ReWord - Words With Friends and Word Game Companion,Misc,3DS,Cypronia
42866,Key,,Rewrite,Adventure,PC,Unknown
42867,"MicroProse Software, Inc.",1992,Rex Nebular and the Cosmic Gender Bender,Adventure,PC,Microprose
42868,Unknown,2014,Rex Rocket,Action,PC,Unknown
42869,Sculptured Software,1994,Rex Ronan: Experimental Surgeon,Action,SNES,Raya System
42870,United Game Artists,2002,Rez,Shooter,DC,Sega
42871,HexaDrive,2008,Rez HD,Shooter,XBL,Q Entertainment
42872,SIMS,2009,Rezel Cross,Role-Playing,PSN,Sony Computer Entertainment
42873,CCR Inc,2006,RF Online,Role-Playing,PC,Codemasters
42874,NanaOn-Sha,2000,Rhyme Rider Kerorican,Action,WS,Bandai
42875,SoftEgg Enterprises,2010,Rhythm Core Alpha,Misc,DSiW,SoftEgg Enterprises
42876,SoftEgg Enterprises,,Rhythm Core Alpha,Misc,PSN,Unknown
42877,Unknown,2013,Rhythm Core Alpha 2,Misc,DSi,SoftEgg Enterprises
42878,Unknown,2013,Rhythm Core Alpha 2,Misc,3DS,SoftEgg Enterprises
42879,Alpha Unit,2009,Rhythm de RunRunRun,Misc,DS,Alpha Unit
42880,Unknown,2012,Rhythm Destruction,Action,PC,Unknown
42881,Unknown,2013,RHYTHM THIEF & the Paris Caper,Misc,PC,Sega
42882,Sonic Boom Games,2010,Rhythm Zone,Misc,PC,Unknown
42883,Libido,1997,Rhythm: Koi no Ritsudou,Adventure,PC,Libido
42884,Black Dragon,1997,Riana Rouge,Adventure,PC,Black Dragon
42885,Mastertronic,2014,Richard & Alice,Adventure,PC,Mastertronic
42886,Gizmondo Studios,2005,Richard Burns Rally,Racing,GIZ,Gizmondo Studios
42887,Warthog,2004,Richard Burns Rally,Racing,PS2,SCi
42888,Warthog,,Richard Burns Rally,Racing,XB,Unknown
42889,Pearson Software,1999,Richard Scarry's Busy Town: Best Christmas Ever,Misc,PC,Simon & Schuster Interactive
42890,Pearson Software,1994,Richard Scarry's How Things Work in Busy Town,Misc,PC,Simon & Schuster Interactive
42891,Valve Software,2000,Ricochet,Action,PC,Valve
42892,TikGames,2011,Ricochet HD,Action,PSN,TikGames
42893,Equilibrium,1994,Riddick Bowe Boxing,Fighting,GB,Extreme Entertainment Group
42894,Equilibrium,1993,Riddick Bowe Boxing,Fighting,GG,Extreme Entertainment Group
42895,Malibu Games,1994,Riddick Bowe Boxing,Fighting,SNES,Extreme Entertainment Group
42896,Imagic,1982,Riddle of The Sphinx,Action,2600,Imagic
42897,Omni Creative Group,2003,Riddle of the Sphinx 2: The Omega Stone,Adventure,PC,DreamCatcher Interactive
42898,Unknown,2008,Riddle Of The Tomb,Misc,PC,DreamCatcher Interactive
42899,Unknown,2014,Riddle Quest,Misc,And,Apprope
42900,Deep Silver,,Ride to Hell,Action,PC,Unknown
42901,Namco,2009,Ridge Racer,Racing,PSN,Namco Bandai
42902,Namco Bandai Games,2011,Ridge Racer 2,Racing,PSN,Namco Bandai
42903,Namco,2009,Ridge Racer 6,Racing,XBL,Namco Bandai
42904,DTP Entertainment,2008,Riding Academy,Simulation,DS,Eidos Interactive
42905,TBA,,Riding Academy 2,Simulation,DS,Unknown
42906,Brandon Bloom,2008,Rift,Shooter,XBL,Microsoft
42907,Backbone Entertainment,2005,Rifts: Promise of Power,Role-Playing,NGage,Nokia
42908,StarWraith 3D Games,,RiftSpace,Simulation,PC,Unknown
42909,Unknown,,Rig N' Roll,Simulation,PC,Unknown
42910,Data Design Interactive,2005,Rig Racer 2,Racing,PS2,Metro 3D
42911,Data Design Interactive,2005,Rig Racer 2,Racing,PC,Metro 3D
42912,Softlab-NSK,,Rig'n'Roll,Racing,PC,Unknown
42913,Micro Cabin,1996,RiglordSaga 2,Role-Playing,SAT,Sega
42914,Unknown,2012,Rigonauts,Misc,And,Unknown
42915,Unknown,2012,Rigonauts,Misc,PC,Unknown
42916,Takara Tomy,,Rika-Chan 3DS,Action,3DS,Unknown
42917,Marvelous Interactive,2004,Rika-Chan no Oshare Nikki,Adventure,GBA,Marvelous Interactive
42918,ArtePiazza,2011,Rikishi,Fighting,DSiW,ArtePiazza
42919,Fishtank Interactive,2002,Rim: Battle Planets,Strategy,PC,Fishtank Interactive
42920,Kadokawa Shoten,2000,Ring Infinity,Misc,WS,Kadokawa Shoten
42921,Namco,1987,Ring King,Sports,NES,Data East
42922,Mookie,2009,Ring of Fire,Misc,XBL,Microsoft
42923,Konami,2011,Ring of Red,Strategy,PSN,Konami
42924,Athena,1996,Ring of Sias,Adventure,PS,Athena
42925,Taito Corporation,1993,Ring Rage,Sports,GB,Taito
42926,Naughty Dog,1991,Rings of Power,Role-Playing,GEN,Electronic Arts
42927,Naughty Dog,1991,Rings of Power,Role-Playing,PC,Electronic Arts
42928,Unknown,2013,RIOT,Misc,And,Unknown
42929,Unknown,,RIOT,Misc,Linux,Unknown
42930,Unknown,,RIOT,Misc,OSX,Unknown
42931,Unknown,,RIOT,Misc,PC,Unknown
42932,Unknown,,RIOT,Misc,Ouya,Unknown
42933,Unknown,2004,Riot Police,Misc,PC,Activision Value
42934,WestOne,2008,Riot Zone,Action,VC,Hudson Soft
42935,WestOne,1992,Riot Zone,Action,PCE,Turbo Technologies
42936,Elephant Games,2007,RIP Trilogy,Shooter,PC,Meridian4
42937,Sanctuary Woods,1995,Ripley's Believe It or Not!: The Riddle of Master Lu,Adventure,PC,U.S. Gold
42938,Take-Two Interactive,1996,Ripper,Adventure,PC,Take-Two Interactive
42939,UEP Systems,1999,Rippin' Riders,Sports,DC,Sega
42940,Tokai Engineering,1988,Ripple Island,Adventure,NES,Sunsoft
42941,Mirage Tech,1996,Rise 2: Resurrection,Fighting,PS,Acclaim Entertainment
42942,neoqb,2009,Rise of Flight: The First Great Air War,Simulation,PC,Unknown
42943,Petroglyph Games,2011,Rise of Immortals,Role-Playing,PC,Unknown
42944,Unknown,2015,Rise of Incarnates,Misc,PC,Namco Bandai Games
42945,Big Huge Games,2004,Rise of Nations: Thrones & Patriots,Strategy,PC,Microsoft Game Studios
42946,AGEOD,2010,Rise of Prussia,Strategy,PC,Paradox Interactive
42947,"Dynamix, Inc.",1992,Rise of the Dragon,Adventure,PC,Dynamix
42948,Dynamix,1993,Rise of the Dragon,Adventure,SCD,Sega
42949,Unknown,2012,Rise of the Guardians: The Video Game,Action,WiiU,D3Publisher
42950,Unknown,2012,Rise of the Guardians: The Video Game,Action,X360,D3Publisher
42951,Unknown,2012,Rise of the Guardians: The Video Game,Action,3DS,D3Publisher
42952,Unknown,2012,Rise of the Guardians: The Video Game,Action,PS3,D3Publisher
42953,Koei,1995,Rise of the Phoenix,Strategy,SNES,KOEI
42954,Gentleman Squid Studio,2013,Rise of the Ravager,Action,X360,Gentleman Squid Studio
42955,Gentleman Squid Studio,2013,Rise of the Ravager,Action,PC,Gentleman Squid Studio
42956,Gentleman Squid Studio,2013,Rise of the Ravager,Action,Linux,Gentleman Squid Studio
42957,Mirage,1995,Rise of the Robots,Fighting,3DO,Absolute Entertainment
42958,Data Design Interactive,1995,Rise of the Robots,Fighting,SNES,Acclaim Entertainment
42959,Mirage,1994,Rise of the Robots,Fighting,GG,Acclaim Entertainment
42960,Data Design Interactive,1994,Rise of the Robots,Fighting,GEN,Acclaim Entertainment
42961,Probe Entertainment Limited,1994,Rise of the Robots,Fighting,Amig,Time Warner Interactive
42962,Probe Entertainment Limited,1994,Rise of the Robots,Fighting,MSD,Time Warner Interactive
42963,Probe Entertainment Limited,1995,Rise of the Robots,Fighting,CDi,Philips Media France
42964,"Apogee Software, Ltd.",1994,Rise of the Triad: Dark War,Shooter,PC,Apogee
42965,Piranha Bytes,2011,Risen,Role-Playing,XBL,Deep Silver
42966,Unknown,2012,Rising Board 3D,Misc,3DS,Odenis Studio
42967,Unknown,2014,Rising Generals,Misc,PC,InnoGames
42968,Haemimont Games,2005,Rising Kingdoms,Strategy,PC,Black Bean Games
42969,Microids,1997,Rising Lands,Strategy,PC,Microids
42970,Runecraft,1998,Risk,Strategy,PS,Hasbro Interactive
42971,Hasbro Interactive,1996,Risk,Strategy,PC,Hasbro Interactive
42972,Hasbro Interactive,2000,Risk II,Strategy,PC,Microprose
42973,Unknown,2020,Risk of Rain,Misc,PSV,"Infocom, Inc."
42974,Stainless Games,2010,RISK: Factions,Strategy,XBL,Electronic Arts
42975,Stainless Games,2010,RISK: Factions,Strategy,PSN,Electronic Arts
42976,Dinamic Software,1992,Risky Woods,Platform,GEN,Electronic Arts
42977,Sonic Team,1995,Ristar,Platform,GEN,Sega
42978,Sega,1995,Ristar,Platform,GG,Sega
42979,Sonic Team,2006,Ristar,Platform,VC,Sega
42980,Sega,2010,Ristar,Platform,PC,Sega
42981,Gameloft,2014,Rival Knights,Action,And,Gameloft
42982,Titus Software,,Rival Realms,Strategy,PC,Unknown
42983,Jaleco Entertainment,1992,Rival Turf!,Action,SNES,Jaleco
42984,Jaleco Entertainment,2011,Rival Turf!,Action,VC,Jaleco
42985,Two Tribes,2016,RIVE,Shooter,PC,Two Tribes
42986,Cyan Worlds,1998,Riven: The Sequel to Myst,Adventure,SAT,Sega
42987,Technos Japan Corporation,1990,River City Ransom,Action,NES,Technos Japan Corporation
42988,Technos Japan Corporation,2008,River City Ransom,Action,VC,Nintendo
42989,Technos Japan,2015,River City Ransom,Action,WiiU,Arc System Works
42990,Technos Japan,2013,River City Ransom,Action,3DS,Arc System Works
42991,Miracle Kidz,,River City Ransom 2,Action,WW,Unknown
42992,Unknown,2015,River City Super Sports Challenge: All-Star Special,Action,PS3,Arc System Works
42993,Tigervision,1984,River Patrol,Action,2600,Tigervision
42994,Activision,1983,River Raid,Shooter,5200,Activision
42995,Activision,1984,River Raid,Shooter,PC,Activision
42996,Sting,2009,Riviera: The Promised Land,Role-Playing,PSN,Atlus
42997,Sting,2002,Riviera: Yakusoku no Chi,Role-Playing,WS,Bandai
42998,Nintendo,2009,Rizumu de Kitaeru Atarashii Eigo Duke Yasashii Kaiwa Hen,Misc,DSiW,Nintendo
42999,Kadokawa Shoten,2011,Ro-Kyu-Bu!,Adventure,PSN,Kadokawa Shoten
43000,Pioneer Productions,1994,Road & Track Presents: The Need for Speed,Racing,3DO,Electronic Arts Victor
43001,Pioneer Productions,1996,Road & Track Presents: The Need for Speed,Racing,SAT,Electronic Arts
43002,Pioneer Productions,1995,Road & Track Presents: The Need for Speed,Racing,PC,Electronic Arts
43003,EA Seattle,1997,Road & Track Presents: The Need for Speed SE,Racing,PC,Electronic Arts
43004,Wolf Team,1993,Road Avenger,Adventure,SCD,Renovation
43005,Konami,1992,Road Fighter,Racing,NES,Konami
43006,Konami,2009,Road Fighter,Racing,VC,Konami
43007,Unknown,2015,Road Not Taken,Misc,PSV,Spry Fox
43008,Unknown,2014,Road Not Taken,Misc,PS4,Spry Fox
43009,Spry Fox,2014,Road Not Taken,Puzzle,PC,Spry Fox
43010,Electronic Arts,1992,Road Rash,Racing,GEN,Electronic Arts
43011,Monkey Do Productions,1994,Road Rash,Racing,3DO,Electronic Arts
43012,Advanced Technology Group,1996,Road Rash,Racing,SAT,Electronic Arts
43013,Probe Entertainment Limited,1994,Road Rash,Racing,GG,U.S. Gold
43014,The Code Monkeys,1996,Road Rash,Racing,GB,Ocean
43015,Electronic Arts,1993,Road Rash,Racing,SCD,Electronic Arts
43016,Electronic Arts,1989,Road Rash,Racing,MS,U.S. Gold
43017,3d6 Games,2000,Road Rash (GBC),Racing,GB,Electronic Arts
43018,Electronic Arts,1995,Road Rash 3,Racing,GEN,Electronic Arts
43019,Electronic Arts,1993,Road Rash II,Racing,GEN,Electronic Arts
43020,Electronic Arts,1996,Road Rash Win 95,Racing,PC,Electronic Arts
43021,Equilibrium,1992,Road Riot 4WD,Racing,SNES,THQ
43022,Atari,1989,Road Runner,Action,2600,Atari
43023,Tengen,1989,Road Runner,Action,NES,Tengen
43024,Banana Development,1989,Road Runner,Platform,PC,Mindscape
43025,"ICOM Simulations, Inc.",1992,Road Runner's Death Valley Rally,Platform,SNES,Sunsoft
43026,Microids,2001,Road to India: Between Hell and Nirvana,Adventure,PC,Microids
43027,Intense Entertainment,2000,Road Wars,Racing,PC,Activision
43028,Atari,1990,RoadBlasters,Racing,Lynx,Atari
43029,Beam Software,1990,RoadBlasters,Racing,NES,Mindscape
43030,Sterling Silver Software,1991,RoadBlasters,Racing,GEN,Tengen
43031,Tonkin House,1990,Roadster,Racing,GB,Tonkin House
43032,Player 1,2000,Roadsters,Racing,DC,Titus
43033,Titus Software,2000,Roadsters,Racing,GB,Titus
43034,"Strategic Simulations, Inc.",1987,Roadwar 2000,Strategy,PC,SSI
43035,Sugar & Rockets,1999,Robbit Mon Dieu,Action,PS,Sony Computer Entertainment
43036,Impressions Games,1996,Robert E. Lee: Civil War General,Strategy,PC,Sierra Entertainment
43037,Xonox,1983,Robin Hood,Action,2600,Xonox
43038,Planet Interactive,2001,Robin Hood,Action,GB,Electronic Arts
43039,Atomic Planet Entertainment,2003,Robin Hood: Defender of the Crown,Strategy,PC,Capcom
43040,Unknown,2002,Robin Hood: Legend of Sherwood,Misc,PC,Wanadoo Edition
43041,Sculptured Software,1991,Robin Hood: Prince of Thieves,Action,NES,Virgin Interactive
43042,Bits Studios,1993,Robin Hood: Prince of Thieves,Action,GB,Virgin Interactive
43043,Nordcurrent,2010,Robin Hood: The Return of Richard,Shooter,WW,Nordcurrent
43044,Nordcurrent,2010,Robin Hood: The Return of Richard,Shooter,PSN,Nordcurrent
43045,Unknown,2014,Robin's Quest: A Legend Born,Misc,And,Gogii Games
43046,Unknown,2014,Robin's Quest: A Legend Born,Misc,PC,Strategy First
43047,Silmarils,1996,Robinson's Requiem,Role-Playing,3DO,ReadySoft
43048,Compile Ltd.,1993,Robo Aleste,Shooter,SCD,Tengen
43049,SNK Corporation,1991,Robo Army,Action,NG,SNK
43050,SNK Corporation,1995,Robo Army (CD),Action,NG,SNK
43051,Altron Corporation,1996,Robo Pit,Fighting,SAT,THQ
43052,Metropolis Software,1998,Robo Rumble,Strategy,PC,Interactive Magic
43053,Hudson Soft,1988,Robo Warrior,Action,NES,Jaleco
43054,Altron Corporation,2003,Robo-Pit 2,Fighting,PS,Mud Duck Productions
43055,Atari,1990,Robo-Squash,Action,Lynx,Atari
43056,Naked Sky Entertainment,2006,RoboBlitz,Shooter,XBL,Microsoft
43057,Naked Sky Entertainment,2006,RoboBlitz,Shooter,PC,Naked Sky Entertainment
43058,Vogster Entertainment,2010,Robocalypse: Beaver Defense,Strategy,WW,Vogster Entertainment
43059,Gameware Development,2004,Robocod: James Pond II,Platform,PS,Play It
43060,Vectordean Ltd,2004,Robocod: James Pond II,Platform,PS,Play It
43061,Ocean Software,1989,RoboCop,Shooter,NES,Data East
43062,Ocean Software,1990,RoboCop,Shooter,GB,Ocean
43063,Mirage Interactive,2020,RoboCop,Shooter,GBA,Unknown
43064,Titus Software,2020,RoboCop,Shooter,GC,Unknown
43065,Titus Software,2003,RoboCop,Shooter,PC,Titus
43066,Titus Software,2003,RoboCop,Shooter,PS2,Titus
43067,Mirage Interactive,2001,RoboCop (GBC),Shooter,GB,Titus
43068,Ocean Software,1991,RoboCop 2,Platform,NES,Data East
43069,Painting by Numbers,1991,RoboCop 2,Platform,GB,Ocean
43070,Ocean Software,1992,RoboCop 3,Platform,SNES,Ocean
43071,Probe Entertainment Limited,1992,RoboCop 3,Platform,NES,Ocean
43072,Eden Entertainment Software,1994,RoboCop 3,Platform,GG,Flying Edge
43073,Eden Entertainment Software,1993,RoboCop 3,Platform,MS,Flying Edge
43074,Eden Entertainment Software,1993,RoboCop 3,Platform,GEN,Flying Edge
43075,Interplay,1993,RoboCop versus The Terminator,Platform,SNES,Virgin Interactive
43076,NMS Software,1993,RoboCop versus The Terminator,Platform,GG,Virgin Interactive
43077,Unexpected Development,1994,RoboCop versus The Terminator,Platform,GB,Interplay
43078,NMS Software,1991,RoboCop versus The Terminator,Platform,MS,Virgin Interactive
43079,Virgin Interactive,1994,RoboCop versus The Terminator,Platform,GEN,Virgin Interactive
43080,Rock Solid Games,1994,Robokill: Titan Prime,Action,MS,Unknown
43081,Hudson Soft,2000,Robopon: Sun Version,Role-Playing,GB,Atlus
43082,Vidtec,1982,Robot Commando Raid,Action,2600,Vidtec
43083,UserJoy Technology,2015,Robot Girls Z Online,Strategy,PC,UserJoy Technology
43084,FUN YOURS Technology,2015,Robot Girls Z: Furubokko Battle,Action,And,FUN YOURS Technology
43085,cored.dk,2011,Robot Platformer,Platform,XBL,Microsoft
43086,Hudson Soft,1999,Robot Ponkottsu 64: Nanatsu no Umi no Caramel,Role-Playing,N64,Hudson Soft
43087,Teyon Entertainment,2009,Robot Rescue,Puzzle,DSiW,Teyon Entertainment
43088,Teyon Entertainment,2009,Robot Rescue 2,Puzzle,DSiW,Unknown
43089,Unknown,2012,Robot Rescue 2,Misc,3DS,Teyon Entertainment
43090,Unknown,2013,Robot Rescue Revolution,Misc,PS3,Teyon Entertainment
43091,Unknown,2014,Robot Rescue Revolution,Misc,PC,Teyon Entertainment
43092,Activision,1983,Robot Tank,Action,2600,Activision
43093,Unknown,2011,Robot Unicorn Attack,Misc,And,Adult Swim
43094,Unknown,2010,Robot Unicorn Attack,Action,PC,Adult Swim
43095,Unknown,2010,Robot Unicorn Attack,Misc,BRW,Adult Swim
43096,Unknown,2013,Robot Unicorn Attack 2,Misc,And,Adult Swim
43097,Nexus Interact,2001,Robot Warlords,Strategy,PS2,Midas Interactive Entertainment
43098,Crawfish Interactive,2002,Robot Wars: Advanced Destruction,Racing,GBA,VU Games
43099,Quintet,1995,Robotrek,Role-Playing,SNES,Enix
43100,Centurion Games,1995,Robotriot,Platform,XBL,Unknown
43101,Player 1,1997,Robotron X,Shooter,PC,GT Interactive
43102,"Williams Electronic Games, Inc.",1987,Robotron: 2084,Shooter,7800,Atari
43103,"Williams Electronic Games, Inc.",1991,Robotron: 2084,Shooter,Lynx,Shadowsoft
